PL2300033744,Sửa chữa xe mô tô 59A1-004.01 của Đội CSGT Rạch Chiếc tháng 6/2022,00,Sửa chữa xe mô tô 59A1-004.01 của Đội CSGT Rạch Chiếc tháng 6/2022,,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ - ĐƯỜNG SẮT CATP.HCM,1,,,,,,82253699,1098/QĐ-PC08-CTHC,2022/05/31 00:00:00,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ ĐƯỜNG SẮT CÔNG AN TPHCM,0,"[['Sửa chữa xe mô tô 59A1-004.01 của Đội CSGT Rạch Chiếc tháng 6/2022', 'HH', 82253699, 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Quý II, 2022', 'Trọn gói', '2D', '5aff705f-ef90-42b1-a8e7-7a928d59a3a6', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Sửa chữa xe mô tô 59A1-004.01 của Đội CSGT Rạch Chiếc tháng 6/2022', 'Không qua mạng', 'Trong nước', 'Hàng hóa', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Không', 'Quý II, 2022', '2 ngày', 82253699, 'Quận 1, TP. Hồ Chí Minh', 'BP2300101558']]","['79ebc5c1-9596-446f-b198-cac34a150dfd', 'plan-step-1', 'es-plan-project-p']",2023-03-17 23:27:56,TX,1098.pdf,http://localhost:1234/api/download/file/browser/public?fileId=5c4659c8-e69f-46b9-b9a5-c8d46bf5d888
PL2300033751,Sửa chữa xe mô tô 59A1-005.56 của Đội CSGT Phú Lâm tháng 12/2022,00,Sửa chữa xe mô tô 59A1-005.56 của Đội CSGT Phú Lâm tháng 12/2022,,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ - ĐƯỜNG SẮT CATP.HCM,1,,,,,,79197646,1158/QĐ-PC08-CTHC,2022/12/21 00:00:00,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ ĐƯỜNG SẮT CÔNG AN TPHCM,0,"[['Sửa chữa xe mô tô 59A1-005.56 của Đội CSGT Phú Lâm tháng 12/2022', 'HH', 79197646, 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Quý IV, 2022', 'Trọn gói', '2D', '2974f9a2-2cd7-426b-9036-156c0e36e941', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Sửa chữa xe mô tô 59A1-005.56 của Đội CSGT Phú Lâm tháng 12/2022', 'Không qua mạng', 'Trong nước', 'Hàng hóa', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Không', 'Quý IV, 2022', '2 ngày', 79197646, 'Quận 1, TP. Hồ Chí Minh', 'BP2300101565']]","['767c2073-1dd4-402d-8148-aacc3ecb30d4', 'plan-step-1', 'es-plan-project-p']",2023-03-17 23:49:07,TX,1158.pdf,http://localhost:1234/api/download/file/browser/public?fileId=6c8f906e-ee65-4cfe-aa3e-45543ae3c187
PL2300033743,Sửa chữa xe mô tô 59A1-005.34 của Đội CSGT Bến Thành tháng 11/2022,00,Sửa chữa xe mô tô 59A1-005.34 của Đội CSGT Bến Thành tháng 11/2022,,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ - ĐƯỜNG SẮT CATP.HCM,1,,,,,,85894721,1133/QĐ-PC08-CTHC,2022/11/21 00:00:00,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ ĐƯỜNG SẮT CÔNG AN TPHCM,0,"[['Sửa chữa xe mô tô 59A1-005.34 của Đội CSGT Bến Thành tháng 11/2022', 'HH', 85894721, 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Quý IV, 2022', 'Trọn gói', '2D', 'd2386a7a-f903-4a0d-bf36-4b08f7da1e27', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Sửa chữa xe mô tô 59A1-005.34 của Đội CSGT Bến Thành tháng 11/2022', 'Không qua mạng', 'Trong nước', 'Hàng hóa', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Không', 'Quý IV, 2022', '2 ngày', 85894721, 'Quận 1, TP. Hồ Chí Minh', 'BP2300101557']]","['15b28524-c7e9-44b9-bbb3-3001151306a2', 'plan-step-1', 'es-plan-project-p']",2023-03-17 23:24:57,TX,1133.pdf,http://localhost:1234/api/download/file/browser/public?fileId=5b7e4ea8-6f29-4a67-bafe-fa53531488b3
PL2300033733,Sửa chữa xe môtô 59A1-006.32 của Đội CSGT Phú Lâm tháng 10/2022,00,Sửa chữa xe môtô 59A1-006.32 của Đội CSGT Phú Lâm tháng 10/2022,,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ - ĐƯỜNG SẮT CATP.HCM,1,,,,,,73663054,1088/QĐ-PC08-CTHC,2022/10/06 00:00:00,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ ĐƯỜNG SẮT CÔNG AN TPHCM,0,"[['Sửa chữa xe môtô 59A1-006.32 của Đội CSGT Phú Lâm tháng 10/2022', 'HH', 73663054, 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Quý IV, 2022', 'Trọn gói', '2D', '27ecdcb9-0e4d-4348-a0f1-67adec48e884', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Sửa chữa xe môtô 59A1-006.32 của Đội CSGT Phú Lâm tháng 10/2022', 'Không qua mạng', 'Trong nước', 'Hàng hóa', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Không', 'Quý IV, 2022', '2 ngày', 73663054, 'Quận 1, TP. Hồ Chí Minh', 'BP2300101537']]","['75224277-d2dd-4d2f-9e20-32d8d722a161', 'plan-step-1', 'es-plan-project-p']",2023-03-17 22:18:49,TX,1088.pdf,http://localhost:1234/api/download/file/browser/public?fileId=9ea867e6-691b-43c5-a0d4-cc0d5e0e8707
PL2300033738,Sửa chữa xe môtô 59A1-003.36 của Đội CSGT Bến Thành tháng 8/2022,00,Sửa chữa xe môtô 59A1-003.36 của Đội CSGT Bến Thành tháng 8/2022,,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ - ĐƯỜNG SẮT CATP.HCM,1,,,,,,71696425,1063/QĐ-PC08-CTHC,2022/08/27 00:00:00,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ ĐƯỜNG SẮT CÔNG AN TPHCM,0,"[['Sửa chữa xe môtô 59A1-003.36 của Đội CSGT Bến Thành tháng 8/2022', 'HH', 71696425, 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Quý III, 2022', 'Trọn gói', '2D', '419c0b83-3120-4257-9963-973071cc9381', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Sửa chữa xe môtô 59A1-003.36 của Đội CSGT Bến Thành tháng 8/2022', 'Không qua mạng', 'Trong nước', 'Hàng hóa', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Không', 'Quý III, 2022', '2 ngày', 71696425, 'Quận 1, TP. Hồ Chí Minh', 'BP2300101549']]","['5bf85a89-e46c-44f9-a97c-20c44bb01ecc', 'plan-step-1', 'es-plan-project-p']",2023-03-17 23:06:33,TX,1063.pdf,http://localhost:1234/api/download/file/browser/public?fileId=bdc1c362-e8a9-4c04-9eda-cd86ee71baea
PL2300033731,"Quản lý, bảo dưỡng thường xuyên các tuyến đường tỉnh năm 2023",00,"Quản lý, bảo dưỡng thường xuyên các tuyến đường tỉnh năm 2023",,Sở Giao thông vận tải tỉnh Ninh Bình,1,2023Năm,NC,TTQLDA,Không,Tỉnh Ninh Bình,12998117000,138/QĐ-UBND,2023/03/17 00:00:00,UBND tỉnh Ninh Bình,0,"[['Quản lý, bảo dưỡng thường xuyên các tuyến đường tỉnh 9 tháng cuối năm 2023', 'PTV', 9908788000, 'Ngân sách tỉnh năm 2023', 'Đấu thầu rộng rãi', 'Một giai đoạn một túi hồ sơ', 'Quý I, 2023', 'Trọn gói', '9M', '2ce2f3fd-5a11-4aab-9150-e9e70ea2b8c7', 'Trong nước', 'Qua mạng', 'Không sơ tuyển']]","[['LDT', 'Quản lý, bảo dưỡng thường xuyên các tuyến đường tỉnh 9 tháng cuối năm 2023', 'Qua mạng', 'Trong nước', 'Phi tư vấn', 'Không', 'Đấu thầu rộng rãi', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Ngân sách tỉnh năm 2023', 'Không', 'Quý I, 2023', '9 tháng', 9908788000, 'Tỉnh Ninh Bình', 'BP2300101527']]","['90f4cb52-680a-44e2-9524-e4d7e92510bf', 'plan-step-1', 'es-plan-project-p']",2023-03-17 21:45:52,DTPT,18. 138-QD-UBND phe duyet KHLCNT.pdf,http://localhost:1234/api/download/file/browser/public?fileId=eb8e3ce8-9577-4427-a575-474ea22dabf8
PL2300033749,"Nâng cấp đường Đặng Tất (đoạn còn lại), phường Lê Mao",00,"Nâng cấp đường Đặng Tất (đoạn còn lại), phường Lê Mao","Xây dựng công trình theo hiện trạng nhằm hoàn thiện hạ tầng kỹ thuật, đáp ứng yêu cầu về giao thông, thoát nước, vệ sinh môi trường, chiếu sáng, góp phần chình trang đô thị, phục vụ dân sinh",Ủy ban nhân dân phường Lê Mao,1,3Năm,NC,TVQLDA,Không,Tỉnh Nghệ An,2600000000,58/QĐ-UBND,2023/02/27 00:00:00,Ủy ban nhân dân phường Lê Mao,0,"[['Gói thầu số 01: Tư vấn khảo sát, lập Báo cáo KTKT', 'XL', 118869000, 'Ngân sách thành phố Vinh', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Tháng 3, 2023', 'Trọn gói', '60D', '72f3635c-f2bd-4b53-a863-e94e20fa759c', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Gói thầu số 01: Tư vấn khảo sát, lập Báo cáo KTKT', 'Không qua mạng', 'Trong nước', 'Xây lắp', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Ngân sách thành phố Vinh', 'Không', 'Tháng 3, 2023', '60 ngày', 118869000, 'Thành phố Vinh, Tỉnh Nghệ An', 'BP2300101564']]","['e6017531-a324-4104-b23e-afc19abbff2f', 'plan-step-1', 'es-plan-project-p']",2023-03-17 23:46:18,DTPT,QĐ phê duyệt Kế hoạch LCNT Đặng Tất (đoạn còn lại) - TVTK.pdf,http://localhost:1234/api/download/file/browser/public?fileId=6e642a29-eede-4f52-8a4a-b860a5ec12aa
PL2300033625,"Bảo dưỡng, sửa chữa, bảo trì máy chụp cộng hưởng từ BRIVO MR 355 và máy chụp cắt lớp vi tính BRIVO CT325 năm 2023",00,"Bảo dưỡng, sửa chữa, bảo trì máy chụp cộng hưởng từ BRIVO MR 355 và máy chụp cắt lớp vi tính BRIVO CT325 năm 2023",,Bệnh viện Thanh Nhàn,1,,,,,,3282300000,499/QĐ-BVTN,2023/03/15 00:00:00,Bệnh viện Thanh Nhàn,0,"[['Bảo dưỡng, sửa chữa, bảo trì máy chụp cộng hưởng từ BRIVO MR 355 và máy chụp cắt lớp vi tính BRIVO CT325 năm 2023', 'PTV', 3282300000, 'Quỹ phát triển hoạt động sự nghiệp', 'Đấu thầu rộng rãi', 'Một giai đoạn một túi hồ sơ', 'Quý I, 2023', 'Trọn gói', '365D', '693c5f46-955a-42b7-956e-ccf89fc2ba2a', 'Trong nước', 'Qua mạng', 'Không sơ tuyển']]","[['LDT', 'Bảo dưỡng, sửa chữa, bảo trì máy chụp cộng hưởng từ BRIVO MR 355 và máy chụp cắt lớp vi tính BRIVO CT325 năm 2023', 'Qua mạng', 'Trong nước', 'Phi tư vấn', 'Không', 'Đấu thầu rộng rãi', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Quỹ phát triển hoạt động sự nghiệp', 'Không', 'Quý I, 2023', '365 ngày', 3282300000, 'Quận Hai Bà Trưng, Thành phố Hà Nội', 'BP2300101488']]","['390e59e7-89b5-416f-94ab-8aab95687175', 'plan-step-1', 'es-plan-project-p']",2023-03-17 19:27:20,TX,Scan QĐ phê duyệt kế hoạch.pdf,http://localhost:1234/api/download/file/browser/public?fileId=4166c699-80f5-4a37-a665-f70fad6c23b8
PL2300033742,Sửa chữa xe mô tô 59A1-005.90 của Đội CSGT Bến Thành và xe mô tô 59A1-005.23 của Đội Tuần tra dẫn đoàn tháng 11/2022,00,Sửa chữa xe mô tô 59A1-005.90 của Đội CSGT Bến Thành và xe mô tô 59A1-005.23 của Đội Tuần tra dẫn đoàn tháng 11/2022,,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ - ĐƯỜNG SẮT CATP.HCM,1,,,,,,92699645,1123/QĐ-PC08-CTHC,2022/11/07 00:00:00,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ ĐƯỜNG SẮT CÔNG AN TPHCM,0,"[['Sửa chữa xe mô tô 59A1-005.90 của Đội CSGT Bến Thành và xe mô tô 59A1-005.23 của Đội Tuần tra dẫn đoàn tháng 11/2022', 'HH', 92699645, 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Quý IV, 2022', 'Trọn gói', '2D', 'b57f9f82-6660-482d-b68f-37b3c97fe333', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Sửa chữa xe mô tô 59A1-005.90 của Đội CSGT Bến Thành và xe mô tô 59A1-005.23 của Đội Tuần tra dẫn đoàn tháng 11/2022', 'Không qua mạng', 'Trong nước', 'Hàng hóa', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Không', 'Quý IV, 2022', '2 ngày', 92699645, 'Quận 1, TP. Hồ Chí Minh', 'BP2300101556']]","['05a53735-5c09-4616-9059-6d16856cd10a', 'plan-step-1', 'es-plan-project-p']",2023-03-17 23:21:45,TX,1123.pdf,http://localhost:1234/api/download/file/browser/public?fileId=b07897d9-0850-4210-849b-a0e8a41760c4
PL2300033750,Sửa chữa xe mô tô 59A1-003.27 của Đội CSGT Bàn Cờ tháng 11/2022,00,Sửa chữa xe mô tô 59A1-003.27 của Đội CSGT Bàn Cờ tháng 11/2022,,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ - ĐƯỜNG SẮT CATP.HCM,1,,,,,,98842068,1138/QĐ-PC08-CTHC,2022/11/29 00:00:00,PHÒNG CẢNH SÁT GIAO THÔNG ĐƯỜNG BỘ ĐƯỜNG SẮT CÔNG AN TPHCM,0,"[['Sửa chữa xe mô tô 59A1-003.27 của Đội CSGT Bàn Cờ tháng 11/2022', 'HH', 98842068, 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Quý IV, 2022', 'Trọn gói', '2D', '63929559-d7f6-4c08-a10b-dfa59faa52b5', 'Trong nước', 'Không qua mạng', 'Không sơ tuyển']]","[['LDT', 'Sửa chữa xe mô tô 59A1-003.27 của Đội CSGT Bàn Cờ tháng 11/2022', 'Không qua mạng', 'Trong nước', 'Hàng hóa', 'Không', 'Chỉ định thầu rút gọn', 'Một giai đoạn một túi hồ sơ', 'Trọn gói', 'Nguồn kinh phí đảm bảo TTATGT năm 2022', 'Không', 'Quý IV, 2022', '2 ngày', 98842068, 'Quận 1, TP. Hồ Chí Minh', 'BP2300101563']]","['c9f3ebd5-dd84-4e6f-a24e-7cc2243b7042', 'plan-step-1', 'es-plan-project-p']",2023-03-17 23:45:40,TX,1138.pdf,http://localhost:1234/api/download/file/browser/public?fileId=cc1ae976-bc6b-4c72-9f96-21547ae787cd
