IB2300040064,2023-03-14T23:48:19,Ban quản lý công trình dự án phát triển kinh tế - xã hội huyện Mường Tè,PL2300024176,"Gói thầu số 01 (Tư vấn lập HSMT, đánh giá HSDT tư vấn khảo sát, lập thiết kế BVTC và DT)",0,13849000,TG,CDTRG,1_MTHS,TV,2023-03-08T23:59:59,UBND huyện Mường Tè,164/QĐ-UBND ngày 08/03/2023,0,Trong nước,[],"['IB2300040064', 'IB2300040064', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '56caeea1-4e55-4844-a70f-8148b469a0a0', 0]"
IB2300040056,2023-03-14T22:13:27,Ban quản lý dự án đầu tư xây dựng huyện Bình Liêu,PL2300015016,"Gói thầu xây lắp: Khắc phục, sửa chữa tuyến Húc Động - Đại Thành, xã Húc Động, huyện Bình Liêu, tỉnh Quảng ninh",0,944120000,TG,CDT,1_MTHS,XL,2023-03-09T23:59:59,Ban quản lý dự án đầu tư xây dựng,Quyết định số 255/QĐ-BQLDA,0,Trong nước,[],"['IB2300040056', 'IB2300040056', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '43b96a02-015e-424d-94c5-15ad61cd6662', 0]"
IB2300040054,2023-03-14T21:56:34,Ban Quản lý dự án Đầu tư xây dựng các công trình dân dụng và công nghiệp Thanh Hóa,PL2300030991,"Gói thầu số 01: Tư vấn lập HSMT, đánh giá HSDT",0,136500000,TG,CDTRG,1_MTHS,TV,2023-03-14T23:59:59,Ban Quản lý dự án Đầu tư xây dựng các công trình dân dụng và công nghiệp Thanh Hóa,308/QĐ-BQL,0,Trong nước,[],"['IB2300040054', 'IB2300040054', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '2cae54dd-8699-4197-9203-5fdc23c50b9f', 0]"
IB2300039952,2023-03-14T21:40:50,BCHQS Tỉnh Bắc Giang - Ban chỉ huy quân sự huyện Lạng Giang,PL2300030930,Tư vấn lập báo cáo kinh tế kỹ thuật công trình:Nhà ở sỹ quan Ban chỉ huy quân sự huyện Lạng Giang,0,350000000,TG,CDT,1_MTHS,TV,2023-02-08T23:59:59,Ban chỉ huy quân sự huyện Lạng Giang,22/QĐ-BCH,0,Trong nước,[],"['IB2300039952', 'IB2300039952', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '5f186256-ce4e-4ee0-b197-3eb5a6975773', 0]"
IB2300039622,2023-03-14T16:15:08,Cục Thuế tỉnh Đồng Tháp,PL2300027468,Gói thầu số 01:  Sửa chữa phòng ăn tập thể tại Chi cục Thuế khu vực 1 (Địa điểm thực hiện: thành phố Cao Lãnh),0,98002000,TG,CDTRG,1_MTHS,XL,2023-03-14T23:59:59,Cục Thuế tỉnh Đồng Tháp,291/QĐ-CTDTH.XDCB,0,Trong nước,[],"['IB2300039622', 'IB2300039622', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '91271300-5699-48bb-9e63-aa3080a22e77', 0]"
IB2300039959,2023-03-14T17:24:14,Sở Công Thương Quảng Ninh,PL2300028499,"Chương trình văn nghệ, khánh tiết tuyên truyền tại lễ phát động hưởng ứng Ngày Quyền của Người tiêu dùng Việt Nam, Lễ ký Cam Kết "" Doanh nghiệp vì người tiêu dùng "" trên địa bàn tỉnh Quảng Ninh",0,83210000,TG,CDTRG,1_MTHS,PTV,2023-03-13T23:59:59,Sở Công Thương Quảng Ninh,694/QĐ-SCT,0,Trong nước,[],"['IB2300039959', 'IB2300039959', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '0df38a94-afa1-465b-84f0-f8cd520292b2', 0]"
IB2300039818,2023-03-14T16:15:50,Ban quản lý dự án đầu tư xây dựng huyện Hòn Đất,PL2300017845,Gói thầu số 02: Tư vấn giám sát thi công xây dựng công trình,0,28765912,TG,CDT,1_MTHS,TV,2023-03-06T23:59:59,Ban quản lý dự án ĐTXD huyện Hòn Đất,227/QĐ-BQL,0,Trong nước,[],"['IB2300039818', 'IB2300039818', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'ca04cb33-ec1b-425c-b439-28856082b8ae', 0]"
IB2300038908,2023-03-14T17:31:41,Viện Khoa học và Công nghệ quân sự,PL2300030164,Mua sắm vật tư văn phòng,0,90900000,TG,CDTRG,1_MTHS,HH,2023-03-02T23:59:59,Viện KH-CN quân sự,481/QĐ-VKHCNQS,0,Trong nước,[],"['IB2300038908', 'IB2300038908', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '28f07a1b-c040-43b2-9947-9afe021afe73', 0]"
IB2300038991,2023-03-14T07:43:14,Bệnh viện hữu nghị Việt Nam Cu Ba Đồng Hới,PL2300028910,Gói thầu mua thuốc bổ sung năm 2023,0,43100000,TG,CDTRG,1_MTHS,HH,2023-03-13T23:59:59,Bệnh viện Hữu nghị Việt Nam - CuBa Đồng Hới,760/QĐ-BV,0,Trong nước,[],"['IB2300038991', 'IB2300038991', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '4e0e9d37-7587-4985-88de-91d3fd9174d8', 0]"
IB2300039814,2023-03-14T16:13:03,Bệnh viện đa khoa Hà Đông,PL2300030916,Tư vấn quản lý dự án,0,15012000,TG,CDTRG,1_MTHS,TV,2023-02-22T23:59:59,Bệnh viện đa khoa Hà Đông,318/QĐ-BV,0,Trong nước,[],"['IB2300039814', 'IB2300039814', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '335f0a4d-77b2-4c19-9173-11ba1a7d8374', 0]"
IB2300039973,2023-03-14T17:46:49,Viện Khoa học và Công nghệ quân sự,PL2300031076,Mua sắm hàng hóa,0,98000000,TG,CDTRG,1_MTHS,HH,2023-02-27T23:59:59,Viện KH-CN quân sự,440/QĐ-VKHCNQS,0,Trong nước,[],"['IB2300039973', 'IB2300039973', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '249ac91c-8c29-4395-88c4-01ee8b7970ae', 0]"
IB2300039013,2023-03-14T08:13:17,Ủy ban nhân dân xã Hùng Xuyên,PL2300011202,"Bảo hiểm công trình: Nhà điều hành, nhà lớp học trường tiểu học Hùng Quan, xã Hùng Xuyên",0,6079484,TG,CDTRG,1_MTHS,PTV,2023-03-06T23:59:59,Ủy ban nhân dân xã Hùng Xuyên,32/QĐ-UBND,0,Trong nước,[],"['IB2300039013', 'IB2300039013', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '3ccd1ff5-ebc7-483c-8b36-1975b8bc04d8', 0]"
IB2300039985,2023-03-14T18:08:21,Hội Chữ thập đỏ Việt Nam,PL2300017873,"Kế hoạch lựa chọn  nhà thầu 5 gói thầu phục vụ chi thường xuyên: ""cung cấp dịch vụ sửa chữa, bảo trì thiết bị công nghệ thông tin năm 2023""",0,79200000,DGCD,CDTRG,1_MTHS,PTV,2023-02-28T23:59:59,Trung ương Hội Chữ thập đỏ Việt Nam,129/QĐ-TƯHCTĐ,0,Trong nước,[],"['IB2300039985', 'IB2300039985', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'b23fd8ff-f3ed-41e3-8b7b-ed38a277f45e', 0]"
IB2300039819,2023-03-14T16:16:54,Trung tâm Quan trắc Tài nguyên và Môi trường tỉnh Vĩnh Phúc,PL2300027440,"Tư vấn khảo sát, lập đề cương và dự toán nhiệm vụ Duy trì, bảo dưỡng và vận hành 06 trạm quan trắc môi trường tự động, liên tục trên địa bàn tỉnh Vĩnh Phúc năm 2023",0,24103200,TG,CDTRG,1_MTHS,TV,2023-03-14T23:59:59,Trung tâm Quan trắc Tài nguyên và Môi trường tỉnh Vĩnh Phúc,31/QĐ-TTQTTN&MT,0,Trong nước,[],"['IB2300039819', 'IB2300039819', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '7d16eecf-cf09-45b6-ab27-f7406a938fb0', 0]"
